bucket index,bucket size
1,1
2,77
3,704
4,2082
5,3249
6,4842
7,5993
8,6277
9,6125
10,5142
11,3946
12,2969
13,2208
14,1623
15,1303
16,1010
17,887
18,711
19,630
20,431
21,287
22,189
23,117
24,80
25,45
26,25
27,13
28,4
33,1
34,1
